Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
British Virgin Islands,VGB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.289999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.929999948,2.869999886,2.289999962,2.329999924,2.25999999,2.75999999,2.119999886,2.25,2.140000105,,,2.029999971,,1.74000001,1.110000014,1,1.029999971,1.320000052,1.25999999,1.850000024,1.850000024,1.870000005,1.159999967,1.679999948,2.099999905,2.380000114
Vanuatu,VUT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.010000229,,,4.559999943,1.850000024,,,,,,,,,5.440000057,,
World,WLD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.662867222,,5.612792868,,,6.205031719,5.328015362,,,6.470881434,,6.604812446,5.753091626,,,6.270153323,5.478156432,5.846418712,5.427757876,5.606576173,5.582063767,,,5.56780198,5.897222602,5.818479161,,
Samoa,WSM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.099999905,,,,,,,,,,4.960000038,,,,,1.289999962,,,,,5.679999828,8.75,,8.720000267,,,9.399999619,,,,
Kosovo,XKX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,55,49.70000076,39.70000076,41.40000153,44.90000153,46.29999924,47.5,45.40000153,,,30.87999916,29.77000046,35.25999832,32.84000015,27.48999977,30.34000015,27.76000023,25.06999969,25.45999908,
"Yemen, Rep.",YEM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.340000153,,,,,11.46000004,,,,,16.22999954,16.04999924,15.69999981,15.32999992,14.97000027,14.63000011,17.81999969,,,,13.47000027,,,,,,,
South Africa,ZAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25.37000084,29.87999916,30.69000053,33.29000092,32.31000137,29.45000076,29.12000084,28.34000015,26.54000092,19.51000023,20.51000023,23.18000031,21.42000008,21.79000092,22.04000092,22.61000061,22.87000084,24.02000046,23.98999977,24.21999931,25.54000092,24.34000015,28.77000046
Zambia,ZMB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,15,18.89999962,,19.70000076,,,15.30000019,,12,,12.93000031,,,,,15.89999962,,,7.929999828,,13.18999958,,7.849999905,,,,,8.520000458,5.03000021,5.539999962,6.03000021,
Zimbabwe,ZWE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,10.80000019,,,,,7.179999828,,,,,,,4.960000038,,,6.929999828,,6,,,,,4.389999866,,,,,,,5.369999886,,,4.769999981,,,,,7.369999886,,
